year,month,monthly_anomaly,monthly_unc,annual_anomaly,annual_unc,5y_anomaly,5y_unc,10y_anomaly,10y_unc,20y_anomaly,20y_unc
1930,4,1.267,0.284,0.901,0.152,-0.370,0.059,-0.095,0.048,-0.055,0.039
1930,5,-0.108,0.208,0.924,0.147,-0.343,0.062,-0.131,0.049,-0.064,0.040
1930,6,1.503,0.384,0.636,0.146,-0.246,0.060,-0.099,0.050,-0.052,0.042
1930,7,-0.450,0.275,0.463,0.150,-0.329,0.060,-0.111,0.051,-0.058,0.043
1930,8,-0.701,0.347,0.310,0.129,-0.340,0.060,-0.109,0.051,-0.065,0.043
1930,9,-0.389,0.301,-0.053,0.117,-0.300,0.064,-0.093,0.050,-0.068,0.043
1930,10,0.351,0.322,-0.368,0.111,-0.337,0.066,-0.073,0.050,-0.060,0.043
1930,11,1.543,0.251,-0.076,0.110,-0.326,0.067,-0.063,0.050,-0.040,0.044
1930,12,-0.953,0.481,-0.239,0.103,-0.308,0.069,-0.047,0.052,-0.050,0.043
1931,1,1.288,0.260,-0.164,0.087,-0.306,0.074,-0.011,0.052,-0.094,0.044
1931,2,-0.959,0.337,-0.167,0.076,-0.298,0.076,-0.038,0.053,-0.094,0.044
1931,3,-3.025,0.303,-0.371,0.077,-0.302,0.077,-0.016,0.054,-0.111,0.044
1931,4,-2.514,0.203,-0.537,0.082,-0.299,0.076,-0.032,0.054,-0.126,0.043
1931,5,3.398,0.295,-0.755,0.095,-0.369,0.077,-0.016,0.056,-0.148,0.043
1931,6,-0.462,0.334,-0.661,0.106,-0.425,0.075,-0.004,0.056,-0.145,0.043
1931,7,0.459,0.236,-0.533,0.109,-0.339,0.071,0.006,0.056,-0.144,0.043
1931,8,-0.737,0.255,-0.696,0.101,-0.128,0.067,0.012,0.057,-0.152,0.043
1931,9,-2.836,0.248,-0.735,0.096,-0.039,0.063,0.004,0.058,-0.157,0.042
1931,10,-1.641,0.352,-0.538,0.101,0.084,0.062,-0.012,0.058,-0.168,0.043
1931,11,-1.083,0.306,-0.687,0.096,0.091,0.059,-0.044,0.058,-0.168,0.043
1931,12,0.183,0.292,-0.794,0.091,0.125,0.063,-0.030,0.061,-0.160,0.043
1932,1,2.819,0.390,-0.643,0.097,0.137,0.064,-0.067,0.062,-0.179,0.043
1932,2,-2.916,0.192,-0.463,0.098,0.134,0.065,-0.054,0.061,-0.189,0.043
1932,3,-3.486,0.296,-0.050,0.096,0.162,0.067,-0.073,0.059,-0.214,0.044
1932,4,-0.160,0.260,0.128,0.091,0.155,0.069,-0.062,0.060,-0.215,0.044
1932,5,1.617,0.271,0.216,0.085,0.163,0.067,-0.013,0.063,-0.218,0.044
1932,6,-1.743,0.343,0.297,0.094,0.152,0.065,0.007,0.063,-0.224,0.044
1932,7,2.265,0.209,-0.178,0.083,0.076,0.066,-0.000,0.063,-0.226,0.044
1932,8,1.429,0.218,0.101,0.083,0.091,0.061,0.003,0.063,-0.214,0.045
1932,9,2.113,0.208,0.491,0.104,0.059,0.058,0.010,0.063,-0.196,0.045
1932,10,0.497,0.227,0.294,0.110,0.035,0.059,0.018,0.064,-0.175,0.046
1932,11,-0.031,0.275,0.069,0.108,0.002,0.061,0.029,0.065,-0.171,0.046
1932,12,1.166,0.375,0.075,0.109,0.002,0.062,0.061,0.067,-0.168,0.047
1933,1,-2.892,0.421,-0.050,0.127,-0.005,0.064,0.060,0.067,-0.187,0.047
1933,2,0.435,0.240,-0.211,0.127,0.005,0.063,0.069,0.067,-0.166,0.049
1933,3,1.193,0.400,-0.438,0.137,0.017,0.063,0.114,0.067,-0.162,0.048
1933,4,-2.522,0.232,-0.484,0.147,0.031,0.062,0.097,0.066,-0.149,0.047
1933,5,-1.082,0.239,-0.609,0.142,0.006,0.062,0.104,0.066,-0.154,0.048
1933,6,-1.668,0.348,-1.112,0.115,0.037,0.061,0.130,0.067,-0.140,0.048
1933,7,0.767,0.326,-0.739,0.112,0.100,0.059,0.130,0.068,-0.143,0.048
1933,8,-0.506,0.239,-0.568,0.104,0.112,0.060,0.153,0.070,-0.130,0.049
1933,9,-0.616,0.280,-0.433,0.103,0.208,0.063,0.160,0.070,-0.127,0.050
1933,10,-0.052,0.291,0.008,0.105,0.245,0.067,0.170,0.069,-0.129,0.050
1933,11,-1.531,0.221,0.254,0.106,0.215,0.068,0.169,0.070,-0.134,0.050
1933,12,-4.867,0.332,0.378,0.101,0.228,0.070,0.160,0.071,-0.127,0.051
1934,1,1.578,0.346,0.347,0.112,0.253,0.074,0.224,0.071,-0.096,0.050
1934,2,2.486,0.428,0.437,0.125,0.251,0.077,0.345,0.066,-0.080,0.051
1934,3,2.818,0.394,0.654,0.143,0.284,0.078,0.359,0.066,-0.079,0.051
1934,4,2.768,0.230,0.767,0.147,0.259,0.077,0.411,0.066,-0.072,0.051
1934,5,1.873,0.357,1.040,0.139,0.277,0.079,0.389,0.065,-0.082,0.050
1934,6,-0.186,0.298,1.600,0.149,0.298,0.080,0.415,0.067,-0.086,0.050
1934,7,0.393,0.550,1.366,0.153,0.210,0.082,0.429,0.068,-0.078,0.051
1934,8,0.579,0.292,1.309,0.164,0.288,0.082,0.444,0.070,-0.065,0.051
1934,9,1.983,0.365,1.025,0.153,0.366,0.079,0.443,0.070,-0.070,0.052
1934,10,1.306,0.393,0.780,0.149,0.376,0.080,0.407,0.069,-0.069,0.052
1934,11,1.744,0.252,0.450,0.144,0.408,0.083,0.402,0.068,-0.063,0.052
1934,12,1.858,0.498,0.589,0.152,0.457,0.084,0.366,0.068,-0.067,0.053
1935,1,-1.235,0.341,0.487,0.149,0.424,0.085,0.273,0.067,-0.092,0.054
1935,2,1.802,0.418,0.428,0.146,0.416,0.085,0.198,0.063,-0.103,0.055
1935,3,-0.586,0.323,0.292,0.150,0.404,0.088,0.165,0.061,-0.093,0.055
1935,4,-0.167,0.350,0.282,0.138,0.406,0.093,0.149,0.060,-0.094,0.056
1935,5,-2.095,0.284,0.141,0.140,0.401,0.092,0.148,0.061,-0.102,0.056
1935,6,1.480,0.322,0.058,0.135,0.368,0.094,0.144,0.062,-0.094,0.056
1935,7,-0.827,0.401,0.583,0.114,0.449,0.094,0.148,0.063,-0.094,0.056
1935,8,-0.121,0.373,0.415,0.108,0.478,0.091,0.136,0.064,-0.091,0.056
1935,9,0.343,0.332,0.693,0.124,0.529,0.087,0.132,0.064,-0.084,0.056
1935,10,1.187,0.263,0.683,0.127,0.531,0.084,0.114,0.064,-0.080,0.056
1935,11,0.057,0.370,0.990,0.152,0.535,0.084,0.115,0.063,-0.076,0.056
1935,12,0.860,0.314,0.893,0.147,0.568,0.084,0.093,0.065,-0.072,0.057
1936,1,5.070,0.364,1.124,0.161,0.566,0.083,0.040,0.065,-0.076,0.058
1936,2,-0.216,0.427,1.065,0.162,0.604,0.086,0.052,0.065,-0.082,0.058
1936,3,2.743,0.590,0.965,0.163,0.621,0.086,0.074,0.066,-0.079,0.059
1936,4,-0.289,0.399,0.605,0.154,0.639,0.086,0.072,0.065,-0.077,0.059
1936,5,1.599,0.417,0.598,0.167,0.708,0.090,0.020,0.064,-0.068,0.060
1936,6,0.309,0.261,0.648,0.172,0.746,0.094,0.017,0.065,-0.063,0.060
1936,7,1.942,0.340,0.021,0.188,0.788,0.096,0.020,0.064,-0.059,0.060
1936,8,-0.826,0.353,0.182,0.170,0.817,0.094,0.018,0.065,-0.050,0.061
1936,9,-0.850,0.305,0.057,0.147,0.756,0.093,0.023,0.064,-0.046,0.061
1936,10,-3.138,0.299,0.114,0.129,0.738,0.091,0.020,0.063,-0.056,0.061
1936,11,-0.027,0.541,0.276,0.116,0.687,0.092,-0.006,0.062,-0.078,0.062
1936,12,1.462,0.303,0.353,0.114,0.705,0.094,-0.002,0.062,-0.088,0.065
1937,1,-2.459,0.437,0.210,0.119,0.722,0.097,-0.086,0.064,-0.113,0.063
1937,2,1.715,0.299,0.362,0.129,0.754,0.100,-0.099,0.065,-0.143,0.063
1937,3,1.244,0.371,0.549,0.131,0.723,0.101,-0.111,0.065,-0.162,0.063
1937,4,0.396,0.296,0.863,0.150,0.660,0.100,-0.123,0.066,-0.153,0.064
1937,5,3.547,0.309,0.835,0.165,0.640,0.098,-0.141,0.066,-0.137,0.066
1937,6,1.227,0.441,0.647,0.168,0.580,0.101,-0.142,0.068,-0.126,0.066
1937,7,0.234,0.243,1.014,0.162,0.470,0.100,-0.169,0.068,-0.125,0.066
1937,8,0.991,0.291,1.053,0.156,0.305,0.094,-0.168,0.069,-0.127,0.066
1937,9,1.395,0.266,1.303,0.159,0.270,0.091,-0.166,0.071,-0.118,0.066
1937,10,0.631,0.302,1.069,0.141,0.262,0.092,-0.160,0.072,-0.126,0.066
1937,11,-0.362,0.221,0.705,0.146,0.294,0.096,-0.172,0.071,-0.117,0.066
1937,12,-0.798,0.786,0.626,0.139,0.286,0.099,-0.165,0.072,-0.092,0.066
1938,1,1.947,0.390,0.664,0.127,0.302,0.102,-0.153,0.073,-0.085,0.066
1938,2,2.186,0.298,0.730,0.132,0.266,0.104,-0.121,0.073,-0.090,0.067
1938,3,4.237,0.318,0.647,0.129,0.246,0.105,-0.110,0.071,-0.079,0.067
1938,4,-2.410,0.249,0.681,0.126,0.196,0.106,-0.077,0.070,-0.067,0.067
1938,5,-0.820,0.342,0.927,0.138,0.224,0.103,-0.076,0.070,-0.054,0.068
1938,6,0.287,0.191,0.775,0.150,0.150,0.102,-0.071,0.071,-0.044,0.068
1938,7,0.686,0.386,0.955,0.144,-0.020,0.101,-0.082,0.071,-0.049,0.069
1938,8,1.778,0.468,1.126,0.135,-0.009,0.101,-0.064,0.071,-0.043,0.069
1938,9,0.401,0.324,0.704,0.114,-0.060,0.098,-0.052,0.071,-0.037,0.069
1938,10,1.038,0.203,1.046,0.103,-0.101,0.095,-0.043,0.073,-0.037,0.069
1938,11,2.594,0.415,1.015,0.094,-0.176,0.091,-0.037,0.073,-0.050,0.069
1938,12,-2.622,0.286,1.065,0.107,-0.195,0.093,0.004,0.075,-0.045,0.068
1939,1,4.107,0.384,1.125,0.125,-0.212,0.094,0.029,0.076,-0.018,0.068
1939,2,4.238,0.563,1.187,0.147,-0.215,0.096,0.016,0.077,0.036,0.067
1939,3,-0.834,0.255,1.164,0.169,-0.238,0.092,-0.019,0.078,0.040,0.067
1939,4,1.705,0.277,0.868,0.178,-0.219,0.095,-0.048,0.076,0.066,0.067
1939,5,-1.198,0.336,0.699,0.172,-0.290,0.093,-0.071,0.076,0.068,0.066
1939,6,0.888,0.343,0.773,0.170,-0.302,0.092,-0.080,0.075,0.070,0.066
1939,7,1.409,0.379,-0.224,0.157,-0.383,0.091,-0.076,0.075,0.071,0.066
1939,8,2.517,0.544,-1.250,0.139,-0.485,0.089,-0.061,0.075,0.066,0.066
1939,9,0.129,0.325,-1.405,0.133,-0.589,0.084,-0.078,0.076,0.072,0.065
1939,10,-2.517,0.296,-1.599,0.137,-0.622,0.082,-0.084,0.074,0.069,0.065
1939,11,0.566,0.191,-1.519,0.153,-0.689,0.080,-0.099,0.073,0.069,0.066
1939,12,-1.735,0.383,-1.507,0.162,-0.741,0.081,-0.122,0.075,0.071,0.065
1940,1,-7.855,0.489,-1.616,0.161,-0.762,0.080,-0.125,0.075,0.045,0.066
1940,2,-8.077,0.457,-2.011,0.146,-0.752,0.082,-0.116,0.075,0.053,0.065
1940,3,-2.694,0.338,-2.095,0.153,-0.737,0.082,-0.097,0.075,0.055,0.065
1940,4,-0.625,0.285,-2.036,0.152,-0.726,0.082,-0.093,0.076,0.056,0.064
1940,5,-0.230,0.452,-1.941,0.158,-0.745,0.080,-0.073,0.078,0.065,0.065
1940,6,1.032,0.455,-2.095,0.168,-0.698,0.074,-0.088,0.077,0.061,0.065
1940,7,0.101,0.242,-1.865,0.160,-0.755,0.075,-0.077,0.077,0.064,0.064
1940,8,-2.230,0.263,-1.156,0.174,-0.720,0.076,-0.072,0.078,0.070,0.064
